product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price
Prod279,Cus020,Mark011,2018-03-13,1,306,INR,-0.03,-9.18,315.18
Prod279,Cus020,Mark011,2018-03-14,1,306,INR,-0.14,-42.84,348.84
Prod279,Cus020,Mark011,2018-03-19,1,306,INR,-0.32,-97.92,403.92
Prod279,Cus020,Mark011,2018-03-26,1,306,INR,0.26,79.56,226.44
Prod279,Cus020,Mark011,2018-03-27,1,306,INR,0.17,52.02,253.98
Prod279,Cus020,Mark011,2018-04-03,1,306,INR,0.06,18.36,287.64
Prod279,Cus020,Mark011,2018-04-04,1,407,INR,-0.11,-44.77,451.77
Prod279,Cus020,Mark011,2018-04-05,1,306,INR,-0.15,-45.9,351.9
Prod279,Cus020,Mark011,2018-04-06,1,306,INR,-0.08,-24.48,330.48
Prod279,Cus020,Mark011,2018-04-09,1,616,INR,0.26,160.16,455.84
Prod279,Cus020,Mark011,2018-04-13,1,509,INR,0.03,15.27,493.73
Prod279,Cus020,Mark011,2018-04-17,1,412,INR,0.04,16.48,395.52
Prod279,Cus020,Mark011,2018-04-24,1,509,INR,0.07,35.63,473.37
Prod279,Cus020,Mark011,2018-05-08,1,306,INR,-0.32,-97.92,403.92
Prod279,Cus020,Mark011,2018-05-09,1,306,INR,0,0,306
Prod279,Cus020,Mark011,2018-05-17,1,306,INR,-0.19,-58.14,364.14
Prod279,Cus020,Mark011,2018-05-18,1,306,INR,0.17,52.02,253.98
Prod279,Cus020,Mark011,2018-05-23,1,412,INR,0.01,4.12,407.88
Prod279,Cus020,Mark011,2018-05-28,1,306,INR,0,0,306
Prod279,Cus020,Mark011,2018-05-30,1,611,INR,0.16,97.76,513.24
Prod279,Cus020,Mark011,2018-06-11,1,407,INR,0.11,44.77,362.23
Prod279,Cus020,Mark011,2018-06-12,1,306,INR,-0.23,-70.38,376.38
Prod279,Cus020,Mark011,2018-06-19,1,306,INR,-0.1,-30.6,336.6
Prod279,Cus020,Mark011,2018-06-26,1,306,INR,-0.1,-30.6,336.6
Prod279,Cus020,Mark011,2018-07-02,1,306,INR,0.31,94.86,211.14
Prod279,Cus020,Mark011,2018-07-06,1,713,INR,0.17,121.21,591.79
Prod279,Cus020,Mark011,2018-07-17,1,310,INR,-0.08,-24.8,334.8
Prod279,Cus020,Mark011,2018-07-19,1,407,INR,-0.07,-28.49,435.49
Prod279,Cus020,Mark011,2018-07-26,1,306,INR,-0.13,-39.78,345.78
Prod279,Cus020,Mark011,2018-08-01,1,611,INR,0.31,189.41,421.59
Prod279,Cus020,Mark011,2018-08-03,1,509,INR,0.1,50.9,458.1
Prod279,Cus020,Mark011,2018-08-07,1,407,INR,0.13,52.91,354.09
Prod279,Cus020,Mark011,2018-08-13,1,403,INR,-0.23,-92.69,495.69
Prod279,Cus020,Mark011,2018-08-16,1,301,INR,0.08,24.08,276.92
Prod279,Cus020,Mark011,2018-08-20,1,509,INR,0.13,66.17,442.83
Prod279,Cus020,Mark011,2018-08-22,1,403,INR,-0.16,-64.48,467.48
Prod279,Cus020,Mark011,2018-08-28,1,509,INR,-0.14,-71.26,580.26
Prod279,Cus020,Mark011,2018-08-30,1,403,INR,0.21,84.63,318.37
Prod279,Cus020,Mark011,2018-09-04,1,505,INR,0.09,45.45,459.55
Prod279,Cus020,Mark011,2018-09-14,1,306,INR,0.02,6.12,299.88
Prod279,Cus020,Mark011,2018-09-18,1,505,INR,0.22,111.1,393.9
Prod279,Cus020,Mark011,2018-09-19,1,398,INR,0.19,75.62,322.38
Prod279,Cus020,Mark011,2018-09-24,1,505,INR,0.39,196.95,308.05
Prod279,Cus020,Mark011,2018-09-26,1,199,INR,-0.29,-57.71,256.71
Prod279,Cus020,Mark011,2018-10-01,1,398,INR,-0.05,-19.9,417.9
Prod279,Cus020,Mark011,2018-10-02,1,306,INR,0.17,52.02,253.98
Prod279,Cus020,Mark011,2018-10-04,1,509,INR,-0.2,-101.8,610.8
Prod279,Cus020,Mark011,2018-10-08,1,306,INR,-0.22,-67.32,373.32
Prod279,Cus020,Mark011,2018-10-17,1,407,INR,-0.12,-48.84,455.84
Prod279,Cus020,Mark011,2018-10-23,1,306,INR,-0.26,-79.56,385.56
Prod279,Cus020,Mark011,2018-11-02,1,301,INR,-0.17,-51.17,352.17
Prod279,Cus020,Mark011,2018-11-09,1,509,INR,-0.17,-86.53,595.53
Prod279,Cus020,Mark011,2018-11-13,1,324,INR,0.4,129.6,194.4
Prod279,Cus020,Mark011,2018-11-14,1,537,INR,0.07,37.59,499.41
Prod279,Cus020,Mark011,2018-11-20,1,431,INR,-0.34,-146.54,577.54
Prod279,Cus020,Mark011,2018-11-21,1,662,INR,-0.18,-119.16,781.16
Prod279,Cus020,Mark011,2018-11-27,1,329,INR,-0.33,-108.57,437.57
Prod279,Cus020,Mark011,2018-11-29,1,324,INR,0.2,64.8,259.2
Prod279,Cus020,Mark011,2018-12-03,1,324,INR,-0.12,-38.88,362.88
Prod279,Cus020,Mark011,2018-12-10,1,222,INR,0.03,6.66,215.34
Prod279,Cus020,Mark011,2018-12-18,1,324,INR,-0.11,-35.64,359.64
Prod279,Cus020,Mark011,2018-12-19,1,653,INR,0.11,71.83,581.17
Prod279,Cus020,Mark011,2018-12-20,1,435,INR,-0.25,-108.75,543.75
Prod279,Cus020,Mark011,2018-12-27,1,440,INR,-0.06,-26.4,466.4
Prod279,Cus020,Mark011,2019-01-02,1,440,INR,0.15,66,374
Prod279,Cus020,Mark011,2019-01-14,1,329,INR,0.05,16.45,312.55
Prod279,Cus020,Mark011,2019-01-16,1,333,INR,0.1,33.3,299.7
Prod279,Cus020,Mark011,2019-01-24,1,329,INR,0.07,23.03,305.97
Prod279,Cus020,Mark011,2019-01-25,1,435,INR,0.29,126.15,308.85
Prod279,Cus020,Mark011,2019-01-28,1,324,INR,-0.13,-42.12,366.12
Prod279,Cus020,Mark011,2019-01-31,1,431,INR,0.13,56.03,374.97
Prod279,Cus020,Mark011,2019-02-01,1,329,INR,0.04,13.16,315.84
Prod279,Cus020,Mark011,2019-02-08,1,324,INR,0.1,32.4,291.6
Prod279,Cus020,Mark011,2019-02-18,1,435,INR,-0.11,-47.85,482.85
Prod279,Cus020,Mark011,2019-02-27,1,329,INR,0.33,108.57,220.43
Prod279,Cus020,Mark011,2019-03-04,1,440,INR,0.26,114.4,325.6
Prod279,Cus020,Mark011,2019-03-12,1,542,INR,-0.08,-43.36,585.36
Prod279,Cus020,Mark011,2019-03-25,1,329,INR,0.26,85.54,243.46
Prod279,Cus020,Mark011,2019-03-26,1,435,INR,-0.29,-126.15,561.15
Prod279,Cus020,Mark011,2019-04-01,1,329,INR,-0.16,-52.64,381.64
Prod279,Cus020,Mark011,2019-04-04,1,542,INR,0.3,162.6,379.4
Prod279,Cus020,Mark011,2019-04-08,1,440,INR,-0.11,-48.4,488.4
Prod279,Cus020,Mark011,2019-04-09,1,329,INR,-0.26,-85.54,414.54
Prod279,Cus020,Mark011,2019-04-12,1,532,INR,-0.13,-69.16,601.16
Prod279,Cus020,Mark011,2019-04-17,1,407,INR,0.13,52.91,354.09
Prod279,Cus020,Mark011,2019-04-19,1,306,INR,-0.32,-97.92,403.92
Prod279,Cus020,Mark011,2019-04-26,1,500,INR,0.03,15,485
Prod279,Cus020,Mark011,2019-04-29,1,199,INR,0.24,47.76,151.24
Prod279,Cus020,Mark011,2019-04-30,1,199,INR,0.35,69.65,129.35
Prod279,Cus020,Mark011,2019-05-22,1,306,INR,0.09,27.54,278.46
Prod279,Cus020,Mark011,2019-05-31,1,407,INR,-0.17,-69.19,476.19
Prod279,Cus020,Mark011,2019-06-04,1,713,INR,-0.3,-213.9,926.9
Prod279,Cus020,Mark011,2019-06-14,1,306,INR,0.27,82.62,223.38
Prod279,Cus020,Mark011,2019-06-17,1,199,INR,0.12,23.88,175.12
Prod279,Cus020,Mark011,2019-06-18,1,407,INR,-0.01,-4.07,411.07
Prod279,Cus020,Mark011,2019-07-05,1,306,INR,0.04,12.24,293.76
Prod279,Cus020,Mark011,2019-07-08,1,199,INR,-0.02,-3.98,202.98
Prod279,Cus020,Mark011,2019-07-16,1,407,INR,-0.12,-48.84,455.84
Prod279,Cus020,Mark011,2019-07-18,1,301,INR,0.1,30.1,270.9
Prod279,Cus020,Mark011,2019-07-26,1,407,INR,0.32,130.24,276.76
Prod279,Cus020,Mark011,2019-08-05,1,306,INR,0.32,97.92,208.08
Prod279,Cus020,Mark011,2019-08-07,1,301,INR,0.39,117.39,183.61
Prod279,Cus020,Mark011,2019-08-19,1,296,INR,0.14,41.44,254.56
Prod279,Cus020,Mark011,2019-08-21,1,611,INR,0.4,244.4,366.6
Prod279,Cus020,Mark011,2019-09-11,1,407,INR,-0.09,-36.63,443.63
Prod279,Cus020,Mark011,2019-09-16,1,509,INR,0.05,25.45,483.55
Prod279,Cus020,Mark011,2019-09-23,1,713,INR,-0.14,-99.82,812.82
Prod279,Cus020,Mark011,2019-09-26,1,407,INR,-0.16,-65.12,472.12
Prod279,Cus020,Mark011,2019-10-02,1,306,INR,-0.26,-79.56,385.56
Prod279,Cus020,Mark011,2019-10-08,1,306,INR,-0.15,-45.9,351.9
Prod279,Cus020,Mark011,2019-10-15,1,306,INR,-0.12,-36.72,342.72
Prod279,Cus020,Mark011,2019-10-28,1,407,INR,-0.34,-138.38,545.38
Prod279,Cus020,Mark011,2019-11-05,1,306,INR,0.27,82.62,223.38
Prod279,Cus020,Mark011,2019-11-06,1,407,INR,0.11,44.77,362.23
Prod279,Cus020,Mark011,2019-11-12,1,407,INR,-0.04,-16.28,423.28
Prod279,Cus020,Mark011,2019-11-14,1,306,INR,-0.2,-61.2,367.2
Prod279,Cus020,Mark011,2019-11-18,1,407,INR,0.39,158.73,248.27
Prod279,Cus020,Mark011,2019-11-26,1,403,INR,0.28,112.84,290.16
Prod279,Cus020,Mark011,2019-11-29,1,306,INR,0.38,116.28,189.72
Prod279,Cus020,Mark011,2019-12-13,1,306,INR,0.26,79.56,226.44
Prod279,Cus020,Mark011,2019-12-17,1,509,INR,0.11,55.99,453.01
Prod279,Cus020,Mark011,2019-12-19,1,611,INR,-0.35,-213.85,824.85
Prod279,Cus020,Mark011,2020-01-13,1,444,INR,-0.09,-39.96,483.96
Prod279,Cus020,Mark011,2020-01-17,1,306,INR,-0.23,-70.38,376.38
Prod279,Cus020,Mark011,2020-01-24,1,222,INR,-0.14,-31.08,253.08
Prod279,Cus020,Mark011,2020-01-28,1,556,INR,0.19,105.64,450.36
Prod279,Cus020,Mark011,2020-01-30,1,222,INR,0.28,62.16,159.84
Prod279,Cus020,Mark011,2020-01-31,1,222,INR,-0.02,-4.44,226.44
Prod279,Cus020,Mark011,2020-02-06,1,222,INR,-0.06,-13.32,235.32
Prod279,Cus020,Mark011,2020-02-07,1,444,INR,0.33,146.52,297.48
Prod279,Cus020,Mark011,2020-02-10,1,333,INR,-0.22,-73.26,406.26
Prod279,Cus020,Mark011,2020-02-11,1,333,INR,0.02,6.66,326.34
Prod279,Cus020,Mark011,2020-02-25,1,667,INR,0.16,106.72,560.28
Prod279,Cus020,Mark011,2020-02-26,1,222,INR,-0.26,-57.72,279.72
Prod279,Cus020,Mark011,2020-03-02,1,222,INR,0.19,42.18,179.82
Prod279,Cus020,Mark011,2020-03-03,1,662,INR,-0.16,-105.92,767.92
Prod279,Cus020,Mark011,2020-03-04,1,222,INR,0.36,79.92,142.08
Prod279,Cus020,Mark011,2020-03-10,1,444,INR,-0.01,-4.44,448.44
Prod279,Cus020,Mark011,2020-03-20,1,222,INR,0.11,24.42,197.58
Prod279,Cus020,Mark011,2020-03-23,1,222,INR,0.01,2.22,219.78
Prod279,Cus020,Mark011,2020-04-01,1,333,INR,-0.04,-13.32,346.32
Prod279,Cus020,Mark011,2020-04-02,1,222,INR,0.16,35.52,186.48
Prod279,Cus020,Mark011,2020-04-06,1,222,INR,0.32,71.04,150.96
Prod279,Cus020,Mark011,2020-04-07,1,444,INR,-0.28,-124.32,568.32
Prod279,Cus020,Mark011,2020-04-08,1,222,INR,-0.2,-44.4,266.4
Prod279,Cus020,Mark011,2020-04-22,1,222,INR,0.38,84.36,137.64
Prod279,Cus020,Mark011,2020-04-28,1,333,INR,-0.26,-86.58,419.58
Prod279,Cus020,Mark011,2020-04-29,1,333,INR,-0.15,-49.95,382.95
Prod279,Cus020,Mark011,2020-05-05,1,333,INR,0.24,79.92,253.08
Prod279,Cus020,Mark011,2020-05-06,1,222,INR,0.11,24.42,197.58
Prod279,Cus020,Mark011,2020-05-07,1,222,INR,-0.2,-44.4,266.4
Prod279,Cus020,Mark011,2020-05-13,1,444,INR,-0.17,-75.48,519.48
Prod279,Cus020,Mark011,2020-05-18,1,222,INR,-0.16,-35.52,257.52
Prod279,Cus020,Mark011,2020-05-19,1,222,INR,0.36,79.92,142.08
Prod279,Cus020,Mark011,2020-05-22,1,444,INR,0.23,102.12,341.88
Prod279,Cus020,Mark011,2020-05-25,1,444,INR,-0.34,-150.96,594.96
Prod279,Cus020,Mark011,2020-05-26,1,222,INR,-0.15,-33.3,255.3
Prod279,Cus020,Mark011,2020-06-03,1,551,INR,-0.33,-181.83,732.83
Prod279,Cus020,Mark011,2020-06-05,1,773,INR,-0.08,-61.84,834.84
Prod279,Cus020,Mark011,2020-06-09,1,333,INR,-0.01,-3.33,336.33
Prod279,Cus020,Mark011,2020-06-23,1,222,INR,-0.04,-8.88,230.88
Prod278,Cus020,Mark011,2017-10-19,1,310,INR,-0.28,-86.8,396.8
Prod278,Cus020,Mark011,2017-10-25,1,417,INR,0.06,25.02,391.98
Prod278,Cus020,Mark011,2017-10-26,1,208,INR,0.36,74.88,133.12
Prod278,Cus020,Mark011,2017-10-31,1,519,INR,0.23,119.37,399.63
Prod278,Cus020,Mark011,2017-11-02,1,519,INR,0.14,72.66,446.34
Prod278,Cus020,Mark011,2017-11-07,1,630,INR,0.16,100.8,529.2
Prod278,Cus020,Mark011,2017-11-09,1,417,INR,-0.17,-70.89,487.89
Prod278,Cus020,Mark011,2017-11-15,1,319,INR,0.38,121.22,197.78
Prod278,Cus020,Mark011,2017-11-28,1,319,INR,-0.3,-95.7,414.7
Prod278,Cus020,Mark011,2017-11-30,1,426,INR,-0.32,-136.32,562.32
Prod278,Cus020,Mark011,2017-12-13,1,319,INR,0.07,22.33,296.67
Prod278,Cus020,Mark011,2017-12-19,1,532,INR,-0.05,-26.6,558.6
Prod278,Cus020,Mark011,2017-12-21,1,426,INR,-0.08,-34.08,460.08
Prod278,Cus020,Mark011,2017-12-29,1,532,INR,0.06,31.92,500.08
Prod278,Cus020,Mark011,2018-01-03,1,532,INR,0.36,191.52,340.48
Prod278,Cus020,Mark011,2018-01-17,1,426,INR,-0.13,-55.38,481.38
Prod278,Cus020,Mark011,2018-01-22,1,426,INR,-0.02,-8.52,434.52
Prod278,Cus020,Mark011,2018-01-24,1,319,INR,-0.1,-31.9,350.9
Prod278,Cus020,Mark011,2018-02-01,1,639,INR,0.25,159.75,479.25
Prod278,Cus020,Mark011,2018-02-02,1,639,INR,0.09,57.51,581.49
Prod278,Cus020,Mark011,2018-02-05,1,426,INR,0.37,157.62,268.38
Prod278,Cus020,Mark011,2018-02-07,1,639,INR,-0.27,-172.53,811.53
Prod278,Cus020,Mark011,2018-02-12,1,426,INR,-0.15,-63.9,489.9
Prod278,Cus020,Mark011,2018-02-13,1,426,INR,0.03,12.78,413.22
Prod278,Cus020,Mark011,2018-02-19,1,319,INR,-0.03,-9.57,328.57
Prod278,Cus020,Mark011,2018-02-20,1,639,INR,0.14,89.46,549.54
Prod278,Cus020,Mark011,2018-03-01,1,639,INR,-0.15,-95.85,734.85
Prod278,Cus020,Mark011,2018-03-08,1,426,INR,0.12,51.12,374.88
Prod278,Cus020,Mark011,2018-03-13,1,306,INR,-0.12,-36.72,342.72
Prod278,Cus020,Mark011,2018-03-14,1,407,INR,-0.25,-101.75,508.75
Prod278,Cus020,Mark011,2018-03-15,1,407,INR,-0.14,-56.98,463.98
Prod278,Cus020,Mark011,2018-03-19,1,403,INR,0.11,44.33,358.67
Prod278,Cus020,Mark011,2018-03-20,1,407,INR,0.24,97.68,309.32
Prod278,Cus020,Mark011,2018-03-21,1,407,INR,0.09,36.63,370.37
Prod278,Cus020,Mark011,2018-03-26,1,407,INR,-0.04,-16.28,423.28
Prod278,Cus020,Mark011,2018-03-30,1,306,INR,-0.34,-104.04,410.04
Prod278,Cus020,Mark011,2018-04-03,1,509,INR,0.29,147.61,361.39
Prod278,Cus020,Mark011,2018-04-05,1,407,INR,-0.24,-97.68,504.68
Prod278,Cus020,Mark011,2018-04-06,1,306,INR,-0.09,-27.54,333.54
Prod278,Cus020,Mark011,2018-04-09,1,713,INR,0.02,14.26,698.74
Prod278,Cus020,Mark011,2018-04-24,1,306,INR,-0.01,-3.06,309.06
Prod278,Cus020,Mark011,2018-05-09,1,407,INR,-0.13,-52.91,459.91
Prod278,Cus020,Mark011,2018-05-11,1,407,INR,0.21,85.47,321.53
Prod278,Cus020,Mark011,2018-05-15,1,306,INR,0.3,91.8,214.2
Prod278,Cus020,Mark011,2018-05-16,1,407,INR,-0.14,-56.98,463.98
Prod278,Cus020,Mark011,2018-05-17,1,611,INR,-0.21,-128.31,739.31
Prod278,Cus020,Mark011,2018-05-18,1,306,INR,-0.23,-70.38,376.38
Prod278,Cus020,Mark011,2018-05-22,1,509,INR,0.2,101.8,407.2
Prod278,Cus020,Mark011,2018-05-29,1,306,INR,0.06,18.36,287.64
Prod278,Cus020,Mark011,2018-05-30,1,713,INR,0.37,263.81,449.19
Prod278,Cus020,Mark011,2018-05-31,1,407,INR,-0.16,-65.12,472.12
Prod278,Cus020,Mark011,2018-06-07,1,306,INR,-0.14,-42.84,348.84
Prod278,Cus020,Mark011,2018-06-11,1,306,INR,-0.07,-21.42,327.42
Prod278,Cus020,Mark011,2018-06-13,1,306,INR,0.03,9.18,296.82
Prod278,Cus020,Mark011,2018-06-14,1,306,INR,0.21,64.26,241.74
Prod278,Cus020,Mark011,2018-06-19,1,403,INR,-0.18,-72.54,475.54
Prod278,Cus020,Mark011,2018-06-22,1,306,INR,-0.21,-64.26,370.26
Prod278,Cus020,Mark011,2018-06-25,1,407,INR,0.34,138.38,268.62
Prod278,Cus020,Mark011,2018-06-27,1,509,INR,-0.25,-127.25,636.25
Prod278,Cus020,Mark011,2018-06-29,1,306,INR,0.12,36.72,269.28
Prod278,Cus020,Mark011,2018-07-02,1,306,INR,-0.1,-30.6,336.6
Prod278,Cus020,Mark011,2018-07-04,1,509,INR,0.24,122.16,386.84
Prod278,Cus020,Mark011,2018-07-06,1,407,INR,-0.29,-118.03,525.03
Prod278,Cus020,Mark011,2018-07-09,1,509,INR,0.01,5.09,503.91
Prod278,Cus020,Mark011,2018-07-16,1,306,INR,-0.21,-64.26,370.26
Prod278,Cus020,Mark011,2018-07-17,1,505,INR,0.07,35.35,469.65
Prod278,Cus020,Mark011,2018-07-20,1,403,INR,0.03,12.09,390.91
Prod278,Cus020,Mark011,2018-07-23,1,509,INR,-0.22,-111.98,620.98
Prod278,Cus020,Mark011,2018-07-25,1,306,INR,-0.27,-82.62,388.62
Prod278,Cus020,Mark011,2018-07-26,1,306,INR,-0.21,-64.26,370.26
Prod278,Cus020,Mark011,2018-07-30,1,306,INR,0.16,48.96,257.04
Prod278,Cus020,Mark011,2018-08-03,1,306,INR,0.28,85.68,220.32
Prod278,Cus020,Mark011,2018-08-08,1,611,INR,0.27,164.97,446.03
Prod278,Cus020,Mark011,2018-08-13,1,699,INR,-0.12,-83.88,782.88
Prod278,Cus020,Mark011,2018-08-16,1,301,INR,0.36,108.36,192.64
Prod278,Cus020,Mark011,2018-08-22,1,407,INR,-0.35,-142.45,549.45
Prod278,Cus020,Mark011,2018-08-24,1,403,INR,-0.13,-52.39,455.39
Prod278,Cus020,Mark011,2018-08-27,1,505,INR,0.26,131.3,373.7
Prod278,Cus020,Mark011,2018-08-30,1,301,INR,0,0,301
Prod278,Cus020,Mark011,2018-09-03,1,505,INR,-0.3,-151.5,656.5
Prod278,Cus020,Mark011,2018-09-04,1,403,INR,0.02,8.06,394.94
Prod278,Cus020,Mark011,2018-09-10,1,306,INR,-0.22,-67.32,373.32
Prod278,Cus020,Mark011,2018-09-11,1,509,INR,-0.07,-35.63,544.63
Prod278,Cus020,Mark011,2018-09-14,1,306,INR,-0.18,-55.08,361.08
Prod278,Cus020,Mark011,2018-09-18,1,602,INR,-0.13,-78.26,680.26
Prod278,Cus020,Mark011,2018-09-19,1,199,INR,0.34,67.66,131.34
Prod278,Cus020,Mark011,2018-09-20,1,306,INR,-0.06,-18.36,324.36
Prod278,Cus020,Mark011,2018-09-28,1,306,INR,-0.07,-21.42,327.42
Prod278,Cus020,Mark011,2018-10-02,1,301,INR,0.23,69.23,231.77
Prod278,Cus020,Mark011,2018-10-04,1,500,INR,0.16,80,420
Prod278,Cus020,Mark011,2018-10-09,1,407,INR,-0.11,-44.77,451.77
Prod278,Cus020,Mark011,2018-10-17,1,306,INR,-0.31,-94.86,400.86
Prod278,Cus020,Mark011,2018-10-18,1,403,INR,0.03,12.09,390.91
Prod278,Cus020,Mark011,2018-10-19,1,403,INR,0.28,112.84,290.16
Prod278,Cus020,Mark011,2018-10-23,1,509,INR,0.35,178.15,330.85
Prod278,Cus020,Mark011,2018-11-08,1,306,INR,0.28,85.68,220.32
Prod278,Cus020,Mark011,2018-11-09,1,505,INR,-0.33,-166.65,671.65
Prod278,Cus020,Mark011,2018-11-12,1,403,INR,-0.18,-72.54,475.54
Prod278,Cus020,Mark011,2018-11-14,1,532,INR,0.3,159.6,372.4
Prod278,Cus020,Mark011,2018-11-19,1,319,INR,-0.1,-31.9,350.9
Prod278,Cus020,Mark011,2018-11-20,1,639,INR,-0.18,-115.02,754.02
Prod278,Cus020,Mark011,2018-11-26,1,208,INR,-0.23,-47.84,255.84
Prod278,Cus020,Mark011,2018-11-29,1,324,INR,-0.03,-9.72,333.72
Prod278,Cus020,Mark011,2018-12-03,1,426,INR,0.29,123.54,302.46
Prod278,Cus020,Mark011,2018-12-06,1,537,INR,0.4,214.8,322.2
Prod278,Cus020,Mark011,2018-12-14,1,426,INR,0.08,34.08,391.92
Prod278,Cus020,Mark011,2018-12-18,1,542,INR,0.22,119.24,422.76
Prod278,Cus020,Mark011,2018-12-19,1,431,INR,0.33,142.23,288.77
Prod278,Cus020,Mark011,2018-12-20,1,319,INR,-0.32,-102.08,421.08
Prod278,Cus020,Mark011,2018-12-21,1,431,INR,-0.23,-99.13,530.13
Prod278,Cus020,Mark011,2018-12-27,1,755,INR,-0.23,-173.65,928.65
Prod278,Cus020,Mark011,2019-01-02,1,755,INR,0.18,135.9,619.1
Prod278,Cus020,Mark011,2019-01-16,1,319,INR,0.32,102.08,216.92
Prod278,Cus020,Mark011,2019-01-17,1,431,INR,-0.22,-94.82,525.82
Prod278,Cus020,Mark011,2019-01-25,1,644,INR,0.11,70.84,573.16
Prod278,Cus020,Mark011,2019-01-31,1,532,INR,-0.05,-26.6,558.6
Prod278,Cus020,Mark011,2019-02-06,1,431,INR,0.19,81.89,349.11
Prod278,Cus020,Mark011,2019-02-11,1,319,INR,-0.1,-31.9,350.9
Prod278,Cus020,Mark011,2019-02-21,1,431,INR,-0.13,-56.03,487.03
Prod278,Cus020,Mark011,2019-02-27,1,644,INR,-0.18,-115.92,759.92
Prod278,Cus020,Mark011,2019-03-05,1,324,INR,0.02,6.48,317.52
Prod278,Cus020,Mark011,2019-03-11,1,532,INR,-0.34,-180.88,712.88
Prod278,Cus020,Mark011,2019-03-18,1,435,INR,0.11,47.85,387.15
Prod278,Cus020,Mark011,2019-03-26,1,435,INR,-0.23,-100.05,535.05
Prod278,Cus020,Mark011,2019-03-27,1,319,INR,0.08,25.52,293.48
Prod278,Cus020,Mark011,2019-04-01,1,324,INR,-0.04,-12.96,336.96
Prod278,Cus020,Mark011,2019-04-02,1,435,INR,0,0,435
Prod278,Cus020,Mark011,2019-04-09,1,431,INR,-0.19,-81.89,512.89
Prod278,Cus020,Mark011,2019-04-12,1,528,INR,-0.29,-153.12,681.12
Prod278,Cus020,Mark011,2019-04-17,1,403,INR,-0.16,-64.48,467.48
Prod278,Cus020,Mark011,2019-04-23,1,199,INR,0.21,41.79,157.21
Prod278,Cus020,Mark011,2019-04-26,1,500,INR,0.39,195,305
Prod278,Cus020,Mark011,2019-04-29,1,199,INR,-0.08,-15.92,214.92
Prod278,Cus020,Mark011,2019-04-30,1,199,INR,-0.35,-69.65,268.65
Prod278,Cus020,Mark011,2019-05-06,1,199,INR,0.21,41.79,157.21
Prod278,Cus020,Mark011,2019-05-20,1,301,INR,0.18,54.18,246.82
Prod278,Cus020,Mark011,2019-05-21,1,505,INR,-0.01,-5.05,510.05
Prod278,Cus020,Mark011,2019-05-22,1,306,INR,0.03,9.18,296.82
Prod278,Cus020,Mark011,2019-05-23,1,306,INR,0.4,122.4,183.6
Prod278,Cus020,Mark011,2019-05-29,1,306,INR,-0.06,-18.36,324.36
Prod278,Cus020,Mark011,2019-05-31,1,407,INR,0.14,56.98,350.02
Prod278,Cus020,Mark011,2019-06-18,1,611,INR,0.14,85.54,525.46
Prod278,Cus020,Mark011,2019-06-19,1,403,INR,0.04,16.12,386.88
Prod278,Cus020,Mark011,2019-06-26,1,301,INR,0.26,78.26,222.74
Prod278,Cus020,Mark011,2019-06-28,1,301,INR,0.05,15.05,285.95
Prod278,Cus020,Mark011,2019-07-08,1,301,INR,-0.04,-12.04,313.04
Prod278,Cus020,Mark011,2019-07-16,1,407,INR,0.28,113.96,293.04
Prod278,Cus020,Mark011,2019-07-18,1,301,INR,0.22,66.22,234.78
Prod278,Cus020,Mark011,2019-07-23,1,301,INR,-0.2,-60.2,361.2
Prod278,Cus020,Mark011,2019-07-24,1,509,INR,-0.05,-25.45,534.45
Prod278,Cus020,Mark011,2019-07-26,1,505,INR,0.01,5.05,499.95
Prod278,Cus020,Mark011,2019-07-30,1,407,INR,0.32,130.24,276.76
Prod278,Cus020,Mark011,2019-08-06,1,611,INR,-0.28,-171.08,782.08
Prod278,Cus020,Mark011,2019-08-07,1,602,INR,-0.29,-174.58,776.58
Prod278,Cus020,Mark011,2019-08-08,1,403,INR,0.05,20.15,382.85
Prod278,Cus020,Mark011,2019-08-19,1,690,INR,0.32,220.8,469.2
Prod278,Cus020,Mark011,2019-08-21,1,306,INR,0.08,24.48,281.52
Prod278,Cus020,Mark011,2019-08-29,1,199,INR,-0.01,-1.99,200.99
Prod278,Cus020,Mark011,2019-09-06,1,306,INR,0.36,110.16,195.84
Prod278,Cus020,Mark011,2019-09-11,1,306,INR,-0.09,-27.54,333.54
Prod278,Cus020,Mark011,2019-09-16,1,708,INR,0.19,134.52,573.48
Prod278,Cus020,Mark011,2019-09-17,1,407,INR,0.1,40.7,366.3
Prod278,Cus020,Mark011,2019-09-26,1,407,INR,-0.29,-118.03,525.03
Prod278,Cus020,Mark011,2019-09-27,1,199,INR,-0.08,-15.92,214.92
Prod278,Cus020,Mark011,2019-10-02,1,306,INR,-0.11,-33.66,339.66
Prod278,Cus020,Mark011,2019-10-09,1,306,INR,-0.13,-39.78,345.78
Prod278,Cus020,Mark011,2019-10-10,1,407,INR,0.16,65.12,341.88
Prod278,Cus020,Mark011,2019-10-12,1,306,INR,-0.14,-42.84,348.84
Prod278,Cus020,Mark011,2019-10-23,1,704,INR,-0.09,-63.36,767.36
Prod278,Cus020,Mark011,2019-10-30,1,407,INR,0.07,28.49,378.51
Prod278,Cus020,Mark011,2019-11-05,1,306,INR,0.36,110.16,195.84
Prod278,Cus020,Mark011,2019-11-11,1,306,INR,-0.12,-36.72,342.72
